FECHA_REGISTRO;EMPRESA_NOMBRE;EMPRESA_CUIT;EST_NOMBRE;EST_SECCIONAL;EST_DIRECCION;EST_COD_POS;CONVENIO;TIPO;CONCEPTO;CONCEPTO_ID;DETALLE;DETALLE_ID;TIPO_PAGO;NUMERO_ACTA;ACUERDO_NUMERO;IMPORTE;RECARGOS;TOTAL;CTA_BANCO;CODIGO_BARRA;FECHA_CALCULO
"17/03/2026 20:34:47";"MODO AMISTAD S.R.L.qq";30718825136;"CASA VIRGILIO";"CIUDAD DE BUENOS AIRES";"VIRGILIO 2869";1408;CAECSAL;RESTAURANTE;"Obra Social";1;"Obra Social-Actas, Acuerdos y No Remunerativo";421;Total;;1111111;0,00;11.111,00;1.111,00;12222;39765/36;029404167421330718825136026953711111111011011000000000001111000012222006;"17/03/2026 17:34";;;
"17/03/2026 20:40:55";"MODO AMISTAD S.R.L.qq";30718825136;"CASA VIRGILIO";"CIUDAD DE BUENOS AIRES";"VIRGILIO 2869";1408;CAECSAL;RESTAURANTE;"Fondo Convenio";3;"Fondo Convenio F.E.H.G.R.A.";5;Total;;1313131;0,00;1.313.131.313,00;2.424.242.424,00;3737373737;3886917;02940413400533071882513602695373131313100100100000000002424242424003737373737007;"17/03/2026 17:40";;;
"18/03/2026 12:19:25";"Empresa de prueba";20339254517;"Establecimiento FEHGRA";"AVELLANEDA-LOMAS DE ZAMORA";"Corrientes 3363";1142;FEHGRA;"CAFE Y/O BAR";"Obra Social";1;"Obra Social-Actas, Acuerdos y No Remunerativo";421;Total;123;;0,00;123.456,00;123.456,00;246912;39765/36;029404167421620339254517027188610000123000000000000000001234560002469124;"18/03/2026 09:19";;123456.30;246912.66
"18/03/2026 12:23:54";"Empresa de prueba";20339254517;"Establecimiento FEHGRA";"AVELLANEDA-LOMAS DE ZAMORA";"Corrientes 3363";1142;FEHGRA;"CAFE Y/O BAR";"Obra Social";1;"Obra Social-Actas, Acuerdos y No Remunerativo";421;;;;123,00;10,00;0,00;10;39765/36;029404167421520339254517027188612026010000000001230010000000000000000103;"18/03/2026 09:23";123.00;0.35;10.31
"18/03/2026 12:34:31";"MODO AMISTAD S.R.L.qq";30718825136;"CASA VIRGILIO";"CIUDAD DE BUENOS AIRES";"VIRGILIO 2869";1408;CAECSAL;RESTAURANTE;"Seguro de Vida";2;"SEGURO DE VIDA Y SEPELIO";401;Total;111111111111;;0,00;111.111,00;11.111,00;122222;44044/64;02940402540123071882513602695372111111111111000000000000000011111000122222003;"18/03/2026 09:34";;11111.00;122222.00
"18/03/2026 13:07:44";"Empresa de prueba";20339254517;"Establecimiento FEHGRA";"AVELLANEDA-LOMAS DE ZAMORA";"Corrientes 3363";1142;FEHGRA;"CAFE Y/O BAR";"Obra Social";1;"Obra Social-Actas, Acuerdos y No Remunerativo";421;Total;;123;0,00;0,00;0,00;0;39765/36;;"18/03/2026 09:42";;;
"18/03/2026 13:12:52";"MODO AMISTAD S.R.L.qq";30718825136;"CASA VIRGILIO";"CIUDAD DE BUENOS AIRES";"VIRGILIO 2869";1408;CAECSAL;RESTAURANTE;"Seguro de Vida";2;"SEGURO DE VIDA Y SEPELIO";401;Total;1111;;0,00;11.111.111,00;11.111.111,00;22222222;44044/64;0294040254016307188251360269537200011110000000000000000111111110222222221;"18/03/2026 10:12";;11111111.00;22222222.00
"18/03/2026 13:13:13";"Empresa de prueba";20339254517;"Establecimiento FEHGRA";"AVELLANEDA-LOMAS DE ZAMORA";"Corrientes 3363";1142;FEHGRA;"CAFE Y/O BAR";"Obra Social";1;"Obra Social-Actas, Acuerdos y No Remunerativo";421;Total;;123;0,00;123.456,00;123,00;123579;39765/36;029404167421720339254517027188610000123002005000000000000001230001235792;"18/03/2026 10:12";;;
"18/03/2026 13:19:33";"Empresa de prueba";20339254517;"Establecimiento FEHGRA";"AVELLANEDA-LOMAS DE ZAMORA";"Corrientes 3363";1142;FEHGRA;"CAFE Y/O BAR";"Obra Social";1;"Obra Social-Actas, Acuerdos y No Remunerativo";421;Total;;123;0,00;123.456,00;123,00;123579;39765/36;029404167421720339254517027188610000123002005000000000000001230001235792;"18/03/2026 10:19";;;
"18/03/2026 13:32:26";"Empresa de prueba";20339254517;"Establecimiento FEHGRA";"AVELLANEDA-LOMAS DE ZAMORA";"Corrientes 3363";1142;FEHGRA;"CAFE Y/O BAR";"Obra Social";1;"Obra Social-Actas, Acuerdos y No Remunerativo";421;Total;;123;0,00;123.456,36;123,36;123579.72;39765/36;029404167421320339254517027188610000123002005000000000000123360123579724;"18/03/2026 10:32";;;
"18/03/2026 13:39:33";"MODO AMISTAD S.R.L.qq";30718825136;"CASA VIRGILIO";"CIUDAD DE BUENOS AIRES";"VIRGILIO 2869";1408;CAECSAL;RESTAURANTE;"Fondo Convenio";3;"Fondo Convenio F.E.H.G.R.A.";5;;;;1.111.111,00;22.222,22;788,00;23010.22;3886917;029404134005130718825136026953732026010001111111000011100788000023010226;"18/03/2026 10:39";1111111.00;788.00;23010.22
"18/03/2026 13:40:29";"Empresa de prueba";20339254517;"Establecimiento FEHGRA";"AVELLANEDA-LOMAS DE ZAMORA";"Corrientes 3363";1142;FEHGRA;"CAFE Y/O BAR";"Obra Social";1;"Obra Social-Actas, Acuerdos y No Remunerativo";421;Total;;123;0,00;123.456,36;123,36;123579.72;39765/36;029404167421320339254517027188610000123002005000000000000123360123579724;"18/03/2026 10:40";;;
"18/03/2026 13:41:12";"Empresa de prueba";20339254517;"Establecimiento FEHGRA";"AVELLANEDA-LOMAS DE ZAMORA";"Corrientes 3363";1142;FEHGRA;"CAFE Y/O BAR";"Obra Social";1;"Obra Social-Actas, Acuerdos y No Remunerativo";421;Total;;123;0,00;123.456,36;123,36;123579.72;39765/36;029404167421320339254517027188610000123002005000000000000123360123579724;"18/03/2026 10:41";;;
"18/03/2026 13:44:57";"MODO AMISTAD S.R.L.qq";30718825136;"CASA VIRGILIO";"CIUDAD DE BUENOS AIRES";"VIRGILIO 2869";1408;CAECSAL;RESTAURANTE;"Fondo Convenio";3;"Fondo Convenio F.E.H.G.R.A.";5;;;;11.111,00;222,00;62,00;284;3886917;029404134005530718825136026953732025090000000111110111100000620000002847;"18/03/2026 10:44";11111.00;61.73;283.95
"18/03/2026 13:45:55";"MODO AMISTAD S.R.L.qq";30718825136;"CASA VIRGILIO";"CIUDAD DE BUENOS AIRES";"VIRGILIO 2869";1408;CAECSAL;RESTAURANTE;"Seguro de Vida";2;"SEGURO DE VIDA Y SEPELIO";401;;;;11.111,00;222,22;7,88;230.1;44044/64;029404025401130718825136026953722026010000011111000111100007880000230108;"18/03/2026 10:45";11111.00;7.88;230.10
"18/03/2026 13:47:00";"Empresa de prueba";20339254517;"Establecimiento FEHGRA";"AVELLANEDA-LOMAS DE ZAMORA";"Corrientes 3363";1142;FEHGRA;"CAFE Y/O BAR";"Obra Social";1;"Obra Social-Actas, Acuerdos y No Remunerativo";421;Total;;123;0,00;123.456,00;123,00;123579;39765/36;029404167421720339254517027188610000123002005000000000000001230001235792;"18/03/2026 10:46";;;
"18/03/2026 13:49:08";"Empresa de prueba";20339254517;"Establecimiento FEHGRA";"AVELLANEDA-LOMAS DE ZAMORA";"Corrientes 3363";1142;FEHGRA;"CAFE Y/O BAR";"Obra Social";1;"Obra Social-Actas, Acuerdos y No Remunerativo";421;;;;1.234.567.891,00;99.999.999,00;3.546.000,00;103545999;39765/36;029404167421520339254517027188612026010012345678910010035460001035459994;"18/03/2026 10:48";1234567891.30;3545999.97;103545999.17
"18/03/2026 14:34:06";"Empresa de prueba";20339254517;"Establecimiento FEHGRA";"AVELLANEDA-LOMAS DE ZAMORA";"Corrientes 3363";1142;FEHGRA;"CAFE Y/O BAR";"Obra Social";1;"Obra Social-Actas, Acuerdos y No Remunerativo";421;Total;100;;0,00;123.456,36;0,00;123456.36;39765/36;029404167421220339254517027188610000100000000000000000000000000123456365;"18/03/2026 11:28";;0.00;123456.36
"18/03/2026 14:41:15";"Empresa de prueba";20339254517;"Establecimiento FEHGRA";"AVELLANEDA-LOMAS DE ZAMORA";"Corrientes 3363";1142;FEHGRA;"CAFE Y/O BAR";"Obra Social";1;"Obra Social-Actas, Acuerdos y No Remunerativo";421;Total;100;;0,00;123.456,00;0,00;123456;39765/36;029404167421620339254517027188610000100000000000000000000000000001234560;"18/03/2026 11:41";;0.00;123456.36
"19/03/2026 12:40:34";"MODO AMISTAD S.R.L.qq";30718825136;"CASA VIRGILIO";"CIUDAD DE BUENOS AIRES";"VIRGILIO 2869";1408;CAECSAL;RESTAURANTE;"Fondo Convenio";3;"Fondo Convenio F.E.H.G.R.A.";5;Total;111;;0,00;111.111,00;111,00;111222;3886917;029404134005230718825136026953730000111000000000000000000111000111222009;"19/03/2026 09:40";;111.00;111222.00
"19/03/2026 13:46:58";"MODO AMISTAD S.R.L.qq";30718825136;"CASA VIRGILIO";"CIUDAD DE BUENOS AIRES";"VIRGILIO 2869";1408;CAECSAL;RESTAURANTE;Seleccionar;0;"Seleccione un concepto primero";;Total;11111;;0,00;111,00;1.111,00;1222;;029400000000630718825136026953700011111000000000000000000011110000012222;"19/03/2026 10:46";;1111.00;1222.00
"19/03/2026 15:08:11";"MODO AMISTAD S.R.L.qq";30718825136;"CASA VIRGILIO";"CIUDAD DE BUENOS AIRES";"VIRGILIO 2869";1408;CAECSAL;RESTAURANTE;"Obra Social";1;"Obra Social-Actas, Acuerdos y No Remunerativo";421;Total;;;0,00;111,00;1.111,00;1222;39765/36;029404167421230718825136026953710000000000000000000000001111000001222001;"19/03/2026 12:08";;1111.00;1222.00
"19/03/2026 15:10:27";"MODO AMISTAD S.R.L.qq";30718825136;"CASA VIRGILIO";"CIUDAD DE BUENOS AIRES";"VIRGILIO 2869";1408;CAECSAL;RESTAURANTE;"Seguro de Vida";2;"SEGURO DE VIDA Y SEPELIO";401;Total;;;0,00;11.111.111,00;111.111.111.111,00;111122222222;44044/64;02940402540163071882513602695372000000000000000000000001111111111111111222222223;"19/03/2026 12:10";;111111111111.00;111122222222.00
"19/03/2026 16:03:21";"MODO AMISTAD S.R.L.qq";30718825136;"CASA VIRGILIO";"CIUDAD DE BUENOS AIRES";"VIRGILIO 2869";1408;CAECSAL;RESTAURANTE;"Obra Social";1;"Obra Social-Actas, Acuerdos y No Remunerativo";421;Total;;;0,00;1.111,00;1.111,00;2222;39765/36;029404167421630718825136026953710000000000000000000000000011110000022220;"19/03/2026 13:03";;1111.00;2222.00
"19/03/2026 16:18:31";"MODO AMISTAD S.R.L.qq";30718825136;"CASA VIRGILIO";"CIUDAD DE BUENOS AIRES";"VIRGILIO 2869";1408;CAECSAL;RESTAURANTE;"Seguro de Vida";2;"SEGURO DE VIDA Y SEPELIO";401;Total;;;0,00;1.111,00;1.111,00;2222;44044/64;029404025401630718825136026953720000000000000000000000000011110000022223;"19/03/2026 13:18";;1111.00;2222.00
"19/03/2026 16:23:50";"MODO AMISTAD S.R.L.qq";30718825136;"CASA VIRGILIO";"CIUDAD DE BUENOS AIRES";"VIRGILIO 2869";1408;CAECSAL;RESTAURANTE;"Obra Social";1;"Obra Social-Actas, Acuerdos y No Remunerativo";421;Total;1111;;0,00;1.111,00;111,00;1222;39765/36;029404167421230718825136026953710001111000000000000000000111000001222008;"19/03/2026 13:23";;111.00;1222.00
"19/03/2026 16:24:17";"MODO AMISTAD S.R.L.qq";30718825136;"CASA VIRGILIO";"CIUDAD DE BUENOS AIRES";"VIRGILIO 2869";1408;CAECSAL;RESTAURANTE;"Obra Social";1;"Obra Social-Actas, Acuerdos y No Remunerativo";421;Total;;;0,00;1.111,00;111,00;1222;39765/36;029404167421230718825136026953710000000000000000000000000111000001222006;"19/03/2026 13:24";;111.00;1222.00
"19/03/2026 16:47:47";"MODO AMISTAD S.R.L.qq";30718825136;"CASA VIRGILIO";"CIUDAD DE BUENOS AIRES";"VIRGILIO 2869";1408;CAECSAL;RESTAURANTE;"Cuota Sindical";4;"Cuota Sindical CABA";458;Total;11;;0,00;1.111,00;1.111,00;2222;19026/48;029404147458630718825136026953740000011000000000000000000011110000022220;"19/03/2026 13:47";;1111.00;2222.00
"19/03/2026 16:49:36";"MODO AMISTAD S.R.L.qq";30718825136;"CASA VIRGILIO";"CIUDAD DE BUENOS AIRES";"VIRGILIO 2869";1408;CAECSAL;RESTAURANTE;"Seguro de Vida";2;"SEGURO DE VIDA Y SEPELIO";401;Total;;;0,00;111,00;111,00;222;44044/64;029404025401630718825136026953720000000000000000000000000001110000002224;"19/03/2026 13:49";;111.00;222.00
"19/03/2026 16:50:14";"MODO AMISTAD S.R.L.qq";30718825136;"CASA VIRGILIO";"CIUDAD DE BUENOS AIRES";"VIRGILIO 2869";1408;CAECSAL;RESTAURANTE;"Seguro de Vida";2;"SEGURO DE VIDA Y SEPELIO";401;Total;;;0,00;111,00;111,00;222;44044/64;029404025401630718825136026953720000000000000000000000000001110000002224;"19/03/2026 13:50";;111.00;222.00
"19/03/2026 16:50:27";"MODO AMISTAD S.R.L.qq";30718825136;"CASA VIRGILIO";"CIUDAD DE BUENOS AIRES";"VIRGILIO 2869";1408;CAECSAL;RESTAURANTE;"Obra Social";1;"Obra Social-Actas, Acuerdos y No Remunerativo";421;Total;;;0,00;111,00;111,00;222;39765/36;029404167421630718825136026953710000000000000000000000000001110000002221;"19/03/2026 13:50";;111.00;222.00
"19/03/2026 16:53:02";"MODO AMISTAD S.R.L.qq";30718825136;"CASA VIRGILIO";"CIUDAD DE BUENOS AIRES";"VIRGILIO 2869";1408;CAECSAL;RESTAURANTE;"Fondo Convenio";3;"Fondo Convenio F.E.H.G.R.A.";5;Total;;;0,00;1.111,00;111,00;1222;3886917;029404134005630718825136026953730000000000000000000000000001110000012220;"19/03/2026 13:53";;111.00;1222.00
"19/03/2026 16:53:37";"MODO AMISTAD S.R.L.qq";30718825136;"CASA VIRGILIO";"CIUDAD DE BUENOS AIRES";"VIRGILIO 2869";1408;CAECSAL;RESTAURANTE;"Obra Social";1;"Obra Social-Actas, Acuerdos y No Remunerativo";421;Total;;;0,00;111,00;111,00;222;39765/36;029404167421630718825136026953710000000000000000000000000001110000002221;"19/03/2026 13:53";;111.00;222.00
"19/03/2026 19:38:30";"MODO AMISTAD S.R.L.qq";30718825136;"CASA VIRGILIO";"CIUDAD DE BUENOS AIRES";"VIRGILIO 2869";1408;CAECSAL;RESTAURANTE;"Fondo Convenio";3;"Fondo Convenio F.E.H.G.R.A.";5;Total;;;0,00;11.111,00;111,00;11222;3886917;029404134005630718825136026953730000000000000000000000000001110000112223;"19/03/2026 16:38";;111.00;11222.00
"19/03/2026 19:39:30";"MODO AMISTAD S.R.L.qq";30718825136;"CASA VIRGILIO";"CIUDAD DE BUENOS AIRES";"VIRGILIO 2869";1408;CAECSAL;RESTAURANTE;"Seguro de Vida";2;"SEGURO DE VIDA Y SEPELIO";401;Total;;;0,00;1.111,00;1.111,00;2222;44044/64;029404025401630718825136026953720000000000000000000000000011110000022223;"19/03/2026 16:39";;1111.00;2222.00
"20/03/2026 12:38:02";"MODO AMISTAD S.R.L.qq";30718825136;"CASA VIRGILIO";"CIUDAD DE BUENOS AIRES";"VIRGILIO 2869";1408;CAECSAL;RESTAURANTE;"Obra Social";1;"Obra Social-Actas, Acuerdos y No Remunerativo";421;Total;;;0,00;1.111,00;1.111,00;2222;39765/36;029404167421630718825136026953710000000000000000000000000011110000022220;"20/03/2026 09:37";;1111.00;2222.00
"20/03/2026 12:38:22";"MODO AMISTAD S.R.L.qq";30718825136;"CASA VIRGILIO";"CIUDAD DE BUENOS AIRES";"VIRGILIO 2869";1408;CAECSAL;RESTAURANTE;"Obra Social";1;"Obra Social-Actas, Acuerdos y No Remunerativo";421;Total;;;0,00;1.111,00;1.111,00;2222;39765/36;029404167421630718825136026953710000000000000000000000000011110000022220;"20/03/2026 09:38";;1111.00;2222.00
"20/03/2026 12:40:50";"MODO AMISTAD S.R.L.qq";30718825136;"CASA VIRGILIO";"CIUDAD DE BUENOS AIRES";"VIRGILIO 2869";1408;CAECSAL;RESTAURANTE;"Obra Social";1;"Obra Social-Actas, Acuerdos y No Remunerativo";421;Total;;;0,00;111,00;111,00;222;39765/36;029404167421630718825136026953710000000000000000000000000001110000002221;"20/03/2026 09:40";;111.00;222.00
"20/03/2026 12:44:19";"MODO AMISTAD S.R.L.qq";30718825136;"CASA VIRGILIO";"CIUDAD DE BUENOS AIRES";"VIRGILIO 2869";1408;CAECSAL;RESTAURANTE;"Obra Social";1;"Obra Social-Actas, Acuerdos y No Remunerativo";421;Total;;;0,00;1.111,00;1.111,00;2222;39765/36;029404167421630718825136026953710000000000000000000000000011110000022220;"20/03/2026 09:44";;1111.00;2222.00
"20/03/2026 12:44:52";"MODO AMISTAD S.R.L.qq";30718825136;"CASA VIRGILIO";"CIUDAD DE BUENOS AIRES";"VIRGILIO 2869";1408;CAECSAL;RESTAURANTE;"Obra Social";1;"Obra Social-Actas, Acuerdos y No Remunerativo";421;Total;;;0,00;1.111,00;1.111,00;2222;39765/36;029404167421630718825136026953710000000000000000000000000011110000022220;"20/03/2026 09:44";;1111.00;2222.00
"20/03/2026 12:45:23";"MODO AMISTAD S.R.L.qq";30718825136;"CASA VIRGILIO";"CIUDAD DE BUENOS AIRES";"VIRGILIO 2869";1408;CAECSAL;RESTAURANTE;"Obra Social";1;"Obra Social-Actas, Acuerdos y No Remunerativo";421;Total;;;0,00;1.111,00;1.111,00;2222;39765/36;029404167421630718825136026953710000000000000000000000000011110000022220;"20/03/2026 09:45";;1111.00;2222.00
"20/03/2026 12:45:44";"MODO AMISTAD S.R.L.qq";30718825136;"CASA VIRGILIO";"CIUDAD DE BUENOS AIRES";"VIRGILIO 2869";1408;CAECSAL;RESTAURANTE;"Obra Social";1;"Obra Social-Actas, Acuerdos y No Remunerativo";421;Total;;;0,00;111,00;111,00;222;39765/36;029404167421630718825136026953710000000000000000000000000001110000002221;"20/03/2026 09:45";;111.00;222.00
"20/03/2026 12:46:07";"MODO AMISTAD S.R.L.qq";30718825136;"CASA VIRGILIO";"CIUDAD DE BUENOS AIRES";"VIRGILIO 2869";1408;CAECSAL;RESTAURANTE;"Obra Social";1;"Obra Social-Actas, Acuerdos y No Remunerativo";421;Total;;;0,00;111,00;111,00;222;39765/36;029404167421630718825136026953710000000000000000000000000001110000002221;"20/03/2026 09:46";;111.00;222.00
"20/03/2026 12:46:35";"MODO AMISTAD S.R.L.qq";30718825136;"CASA VIRGILIO";"CIUDAD DE BUENOS AIRES";"VIRGILIO 2869";1408;CAECSAL;RESTAURANTE;"Obra Social";1;"Obra Social-Actas, Acuerdos y No Remunerativo";421;Total;;;0,00;111,00;111,00;222;39765/36;029404167421630718825136026953710000000000000000000000000001110000002221;"20/03/2026 09:46";;111.00;222.00
"20/03/2026 12:47:06";"MODO AMISTAD S.R.L.qq";30718825136;"CASA VIRGILIO";"CIUDAD DE BUENOS AIRES";"VIRGILIO 2869";1408;CAECSAL;RESTAURANTE;"Obra Social";1;"Obra Social-Actas, Acuerdos y No Remunerativo";421;Total;;;0,00;111,00;111,00;222;39765/36;029404167421630718825136026953710000000000000000000000000001110000002221;"20/03/2026 09:46";;111.00;222.00
"20/03/2026 12:52:41";"MODO AMISTAD S.R.L.qq";30718825136;"CASA VIRGILIO";"CIUDAD DE BUENOS AIRES";"VIRGILIO 2869";1408;CAECSAL;RESTAURANTE;"Obra Social";1;"Obra Social-Actas, Acuerdos y No Remunerativo";421;Total;;;0,00;1.111,00;1.111,00;2222;39765/36;029404167421630718825136026953710000000000000000000000000011110000022220;"20/03/2026 09:48";;1111.00;2222.00
"20/03/2026 13:30:39";"CHAMBRES ET JARDINS SRL";30718521242;"LA NOIRE HOTEL CAFE";"CIUDAD DE BUENOS AIRES";"ROSETI 344";1427;CAECSAL;HOTEL;"Obra Social";1;"Obra Social-Actas, Acuerdos y No Remunerativo";421;;;;123.456,00;10.000,00;355,00;10355;39765/36;029404167421530718521242026954212026010000001234560010000003550000103551;"20/03/2026 10:30";123456.36;354.60;10354.57
"20/03/2026 13:53:15";"CHAMBRES ET JARDINS SRL";30718521242;"LA NOIRE HOTEL CAFE";"CIUDAD DE BUENOS AIRES";"ROSETI 344";1427;CAECSAL;HOTEL;"Obra Social";1;"Obra Social-Actas, Acuerdos y No Remunerativo";421;;;;123.456,00;10.000,00;355,00;10355;39765/36;;"20/03/2026 10:53";123456.36;354.60;10354.57
"20/03/2026 14:13:28";"CHAMBRES ET JARDINS SRL";30718521242;"LA NOIRE HOTEL CAFE";"CIUDAD DE BUENOS AIRES";"ROSETI 344";1427;CAECSAL;HOTEL;"Fondo Convenio";3;"Fondo Convenio F.E.H.G.R.A.";5;;;;456.789,00;9.136,00;324,00;9460;3886917;029404134005530718521242026954232026010000004567890045600003240000094605;"20/03/2026 11:13";456789.36;323.96;9459.75
"20/03/2026 14:20:31";"MODO AMISTAD S.R.L.qq";30718825136;"CASA VIRGILIO";"CIUDAD DE BUENOS AIRES";"VIRGILIO 2869";1408;CAECSAL;RESTAURANTE;"Obra Social";1;"Obra Social-Actas, Acuerdos y No Remunerativo";421;;;;1.111,00;1.111,00;39,00;1150;39765/36;029404167421530718825136026953712026010000000011110111100000390000011503;"20/03/2026 11:20";1111.00;39.40;1150.40
"20/03/2026 14:23:46";"MODO AMISTAD S.R.L.qq";30718825136;"CASA VIRGILIO";"CIUDAD DE BUENOS AIRES";"VIRGILIO 2869";1408;CAECSAL;RESTAURANTE;"Obra Social";1;"Obra Social-Actas, Acuerdos y No Remunerativo";421;Total;1111;;0,00;1.111,00;1.111,00;2222;39765/36;029404167421630718825136026953710001111000000000000000000011110000022222;"20/03/2026 11:23";;1111.00;2222.00
"20/03/2026 14:24:05";"MODO AMISTAD S.R.L.qq";30718825136;"CASA VIRGILIO";"CIUDAD DE BUENOS AIRES";"VIRGILIO 2869";1408;CAECSAL;RESTAURANTE;"Obra Social";1;"Obra Social-Actas, Acuerdos y No Remunerativo";421;Total;111;;0,00;1.111,00;1.111,00;2222;39765/36;029404167421630718825136026953710000111000000000000000000011110000022229;"20/03/2026 11:24";;1111.00;2222.00
"20/03/2026 14:45:35";"MODO AMISTAD S.R.L.qq";30718825136;"CASA VIRGILIO";"CIUDAD DE BUENOS AIRES";"VIRGILIO 2869";1408;CAECSAL;RESTAURANTE;"Obra Social";1;"Obra Social-Actas, Acuerdos y No Remunerativo";421;Total;;1111;0,00;111,00;111,00;222;39765/36;029404167421730718825136026953710001111001001000000000000001110000002223;mp;;;
"20/03/2026 15:06:05";"CHAMBRES ET JARDINS SRL";30718521242;"LA NOIRE HOTEL CAFE";"CIUDAD DE BUENOS AIRES";"ROSETI 344";1427;CAECSAL;HOTEL;"Obra Social";1;"Obra Social-Actas, Acuerdos y No Remunerativo";421;;;;111,00;9,00;0,00;9;39765/36;029404167421530718521242026954212026010000000001110111100000000000000094;mp;111.00;0.32;9.31
"20/03/2026 15:06:48";"CHAMBRES ET JARDINS SRL";30718521242;"LA NOIRE HOTEL CAFE";"CIUDAD DE BUENOS AIRES";"ROSETI 344";1427;CAECSAL;HOTEL;"Obra Social";1;"Obra Social-Actas, Acuerdos y No Remunerativo";421;;;;1.111,00;89,99;3,19;93.18;39765/36;029404167421130718521242026954212026010000001111000010000003190000093183;;1111.00;3.19;93.18
"20/03/2026 15:08:05";"CHAMBRES ET JARDINS SRL";30718521242;"LA NOIRE HOTEL CAFE";"CIUDAD DE BUENOS AIRES";"ROSETI 344";1427;CAECSAL;HOTEL;"Obra Social";1;"Obra Social-Actas, Acuerdos y No Remunerativo";421;;;;1.239.909.999,00;100.432.710,00;3.561.344,00;103994054;39765/36;029404167421530718521242026954212026010012399099990100035613441039940541;mp;1239909999.40;3561343.89;103994053.84
"20/03/2026 15:08:36";"CHAMBRES ET JARDINS SRL";30718521242;"LA NOIRE HOTEL CAFE";"CIUDAD DE BUENOS AIRES";"ROSETI 344";1427;CAECSAL;HOTEL;"Obra Social";1;"Obra Social-Actas, Acuerdos y No Remunerativo";421;Total;111;;0,00;11,00;111,00;122;39765/36;029404167421630718521242026954210000111000000000000000000001110000001228;mp;;111.00;122.00
"20/03/2026 15:08:56";"CHAMBRES ET JARDINS SRL";30718521242;"LA NOIRE HOTEL CAFE";"CIUDAD DE BUENOS AIRES";"ROSETI 344";1427;CAECSAL;HOTEL;"Obra Social";1;"Obra Social-Actas, Acuerdos y No Remunerativo";421;Total;111;;0,00;111,00;11,00;122;39765/36;029404167421230718521242026954210000111000000000000000000011000000122003;;;11.00;122.00
"20/03/2026 15:09:22";"CHAMBRES ET JARDINS SRL";30718521242;"LA NOIRE HOTEL CAFE";"CIUDAD DE BUENOS AIRES";"ROSETI 344";1427;CAECSAL;HOTEL;"Obra Social";1;"Obra Social-Actas, Acuerdos y No Remunerativo";421;Total;;111;0,00;111,00;111,00;222;39765/36;029404167421730718521242026954210000111001001000000000000001110000002223;mp;;;
"20/03/2026 15:09:45";"CHAMBRES ET JARDINS SRL";30718521242;"LA NOIRE HOTEL CAFE";"CIUDAD DE BUENOS AIRES";"ROSETI 344";1427;CAECSAL;HOTEL;"Obra Social";1;"Obra Social-Actas, Acuerdos y No Remunerativo";421;Total;;1111;0,00;11.111,00;1.111,00;12222;39765/36;029404167421330718521242026954210001111011011000000000001111000012222001;;;;
"20/03/2026 15:10:42";"CHAMBRES ET JARDINS SRL";30718521242;"LA NOIRE HOTEL CAFE";"CIUDAD DE BUENOS AIRES";"ROSETI 344";1427;CAECSAL;HOTEL;"Obra Social";1;"Obra Social-Actas, Acuerdos y No Remunerativo";421;Total;;111;0,00;11.111.111,00;1.111.111,00;12222222;39765/36;029404167421730718521242026954210000111011011000000000011111110122222221;mp;;;
"20/03/2026 18:01:35";"CHAMBRES ET JARDINS SRL";30718521242;"LA NOIRE HOTEL CAFE";"CIUDAD DE BUENOS AIRES";"ROSETI 344";1427;CAECSAL;HOTEL;"Obra Social";1;"Obra Social-Actas, Acuerdos y No Remunerativo";421;;;;456.789,00;37.000,00;1.312,00;38312;39765/36;029404167421530718521242026954212026010000004567890010000013120000383125;mp;456789.36;1312.02;38311.96
"20/03/2026 19:04:50";"CHAMBRES ET JARDINS SRL";30718521242;"LA NOIRE HOTEL CAFE";"CIUDAD DE BUENOS AIRES";"ROSETI 344";1427;CAECSAL;HOTEL;"Obra Social";1;"Obra Social-Actas, Acuerdos y No Remunerativo";421;;;;456.789,00;37.000,00;1.312,00;38312;39765/36;029404167421530718521242026954212026010000004567890010000013120000383125;mp;456789.36;1312.02;38311.96
"25/03/2026 13:37:50";"CHAMBRES ET JARDINS SRL";30718521242;"LA NOIRE HOTEL CAFE";"CIUDAD DE BUENOS AIRES";"ROSETI 344";1427;CAECSAL;HOTEL;"Fondo Convenio";3;"Fondo Convenio C.A.C.Y.R.";50;;;;123.456,36;2.469,13;87,56;2556.69;388692/4;029404130050130718521242026954232026010000123456360010000087560002556692;;123456.36;87.56;2556.69
"25/03/2026 14:47:17";"CHAMBRES ET JARDINS SRL";30718521242;"LA NOIRE HOTEL CAFE";"CIUDAD DE BUENOS AIRES";"ROSETI 344";1427;CAECSAL;HOTEL;"Obra Social";1;"Obra Social-Actas, Acuerdos y No Remunerativo";421;;;;4.447.000,00;360.207,00;12.773,00;372980;39765/36;029404167421530718521242026954212026010000044470000000800127730003729804;mp;4447000.00;12772.94;372979.94
"25/03/2026 16:04:50";"CHAMBRES ET JARDINS SRL";30718521242;"LA NOIRE HOTEL CAFE";"CIUDAD DE BUENOS AIRES";"ROSETI 344";1427;CAECSAL;HOTEL;"Seguro de Vida";2;"SEGURO DE VIDA Y SEPELIO";401;;;;1.111,00;22,00;1,00;23;44044/64;029404025401530718521242026954222026010000000011110100000000010000000230;mp;1111.00;0.79;23.01
